season,start_hour,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
winter,8,tuesday,mist cloudy,0.44,0.4394,0.88,0.1642,21,700,721
winter,9,tuesday,clear cloudy,0.46,0.4545,0.82,0.1045,19,317,336
winter,10,tuesday,clear cloudy,0.46,0.4545,0.82,0.194,26,130,156
winter,11,tuesday,clear cloudy,0.48,0.4697,0.77,0.194,24,183,207
winter,12,tuesday,clear cloudy,0.52,0.5,0.68,0.194,39,273,312
winter,13,tuesday,mist cloudy,0.54,0.5152,0.64,0.1642,39,233,272
winter,14,tuesday,mist cloudy,0.58,0.5455,0.56,0.2239,39,231,270
winter,15,tuesday,mist cloudy,0.6,0.6212,0.49,0.2537,56,244,300
winter,16,tuesday,clear cloudy,0.58,0.5455,0.49,0.2836,44,391,435
winter,17,tuesday,clear cloudy,0.52,0.5,0.59,0.2239,43,700,743
winter,18,tuesday,clear cloudy,0.5,0.4848,0.63,0.2239,38,693,731
winter,19,tuesday,clear cloudy,0.48,0.4697,0.67,0.2239,46,414,460
winter,20,tuesday,mist cloudy,0.5,0.4848,0.63,0.2239,34,272,306
winter,21,tuesday,mist cloudy,0.5,0.4848,0.63,0.2537,28,252,280
winter,22,tuesday,mist cloudy,0.5,0.4848,0.63,0.2985,26,155,181
winter,23,tuesday,clear cloudy,0.48,0.4697,0.67,0.2537,5,91,96
winter,0,wednesday,clear cloudy,0.5,0.4848,0.59,0.2836,6,31,37
winter,1,wednesday,clear cloudy,0.52,0.5,0.55,0.3284,0,11,11
winter,2,wednesday,clear cloudy,0.46,0.4545,0.67,0.1642,2,7,9
winter,3,wednesday,clear cloudy,0.48,0.4697,0.67,0.1343,0,7,7
winter,4,wednesday,clear cloudy,0.5,0.4848,0.63,0.4478,1,9,10
winter,5,wednesday,clear cloudy,0.5,0.4848,0.59,0.2836,1,48,49
winter,6,wednesday,light rain,0.48,0.4697,0.55,0.3881,5,119,124
winter,7,wednesday,light rain,0.46,0.4545,0.59,0.2985,9,389,398
winter,8,wednesday,mist cloudy,0.44,0.4394,0.58,0.2836,22,737,759
winter,9,wednesday,mist cloudy,0.44,0.4394,0.51,0.2239,26,362,388
winter,10,wednesday,mist cloudy,0.44,0.4394,0.47,0.3582,14,127,141
winter,11,wednesday,clear cloudy,0.44,0.4394,0.44,0.2836,11,161,172
winter,12,wednesday,clear cloudy,0.44,0.4394,0.41,0.2836,24,208,232
winter,13,wednesday,clear cloudy,0.46,0.4545,0.41,0.2836,14,200,214
winter,14,wednesday,clear cloudy,0.48,0.4697,0.33,0.4925,39,179,218
winter,15,wednesday,clear cloudy,0.48,0.4697,0.33,0.2836,20,265,285
winter,16,wednesday,clear cloudy,0.46,0.4545,0.33,0.2836,23,354,377
winter,17,wednesday,clear cloudy,0.44,0.4394,0.35,0.2836,29,576,605
winter,18,wednesday,clear cloudy,0.42,0.4242,0.35,0.4478,29,580,609
winter,19,wednesday,clear cloudy,0.38,0.3939,0.43,0.3582,14,400,414
winter,20,wednesday,clear cloudy,0.34,0.303,0.46,0.3881,19,274,293
winter,21,wednesday,clear cloudy,0.34,0.303,0.46,0.4179,14,184,198
winter,22,wednesday,clear cloudy,0.32,0.2879,0.45,0.3881,4,101,105
winter,23,wednesday,clear cloudy,0.3,0.2727,0.49,0.3881,5,69,74
winter,0,thursday,clear cloudy,0.26,0.2424,0.48,0.2836,1,43,44
winter,1,thursday,clear cloudy,0.26,0.2424,0.48,0.2836,0,16,16
winter,2,thursday,clear cloudy,0.24,0.2121,0.52,0.2836,0,9,9
winter,3,thursday,clear cloudy,0.22,0.2273,0.55,0.194,0,2,2
winter,4,thursday,clear cloudy,0.22,0.2121,0.55,0.2985,1,8,9
winter,5,thursday,clear cloudy,0.22,0.2121,0.55,0.2836,0,32,32
winter,6,thursday,clear cloudy,0.22,0.2121,0.55,0.2985,2,122,124
winter,7,thursday,clear cloudy,0.22,0.2121,0.51,0.2985,8,381,389
winter,8,thursday,clear cloudy,0.22,0.2121,0.51,0.2985,13,646,659
winter,9,thursday,clear cloudy,0.24,0.2273,0.48,0.194,19,257,276
winter,10,thursday,clear cloudy,0.24,0.2273,0.52,0.194,23,122,145
winter,11,thursday,clear cloudy,0.26,0.2576,0.48,0.1642,16,162,178
winter,12,thursday,clear cloudy,0.28,0.3182,0.41,0.0,29,206,235
winter,13,thursday,clear cloudy,0.3,0.3333,0.39,0.0,33,212,245
winter,14,thursday,clear cloudy,0.3,0.3182,0.42,0.0896,37,175,212
winter,15,thursday,clear cloudy,0.32,0.3485,0.39,0.0,38,232,270
winter,16,thursday,clear cloudy,0.32,0.3485,0.42,0.0,39,292,331
winter,17,thursday,clear cloudy,0.3,0.3182,0.45,0.1045,31,586,617
winter,18,thursday,clear cloudy,0.28,0.2727,0.45,0.1642,23,542,565
winter,19,thursday,clear cloudy,0.26,0.2576,0.6,0.194,13,360,373
winter,20,thursday,mist cloudy,0.24,0.2576,0.6,0.1045,5,222,227
winter,21,thursday,mist cloudy,0.24,0.2424,0.6,0.1343,7,184,191
winter,22,thursday,clear cloudy,0.24,0.2424,0.65,0.1642,2,131,133
winter,23,thursday,clear cloudy,0.24,0.2424,0.65,0.1642,0,93,93
winter,0,friday,clear cloudy,0.24,0.2576,0.7,0.1045,3,45,48
winter,1,friday,mist cloudy,0.24,0.2273,0.7,0.194,2,26,28
winter,2,friday,mist cloudy,0.26,0.2727,0.7,0.1343,0,11,11
winter,3,friday,mist cloudy,0.26,0.2576,0.81,0.194,0,5,5
winter,4,friday,clear cloudy,0.26,0.2727,0.75,0.1045,0,10,10
winter,5,friday,mist cloudy,0.26,0.2727,0.81,0.1045,1,25,26
winter,6,friday,mist cloudy,0.28,0.2727,0.75,0.1642,0,84,84
winter,7,friday,light rain,0.28,0.2727,0.81,0.1642,3,212,215
winter,8,friday,mist cloudy,0.3,0.2879,0.75,0.194,11,430,441
winter,9,friday,mist cloudy,0.3,0.303,0.81,0.1343,10,291,301
winter,10,friday,mist cloudy,0.32,0.3182,0.76,0.1642,16,150,166
winter,11,friday,mist cloudy,0.32,0.3182,0.76,0.194,20,183,203
winter,12,friday,mist cloudy,0.34,0.3333,0.71,0.194,36,204,240
winter,13,friday,mist cloudy,0.36,0.3485,0.66,0.1343,23,197,220
winter,14,friday,mist cloudy,0.36,0.3485,0.71,0.1642,40,175,215
winter,15,friday,mist cloudy,0.36,0.3485,0.71,0.1642,34,269,303
winter,16,friday,clear cloudy,0.36,0.3485,0.76,0.1343,39,336,375
winter,17,friday,mist cloudy,0.38,0.3939,0.66,0.0,29,539,568
winter,18,friday,mist cloudy,0.38,0.3939,0.71,0.1045,25,473,498
winter,19,friday,mist cloudy,0.38,0.3939,0.76,0.0,15,337,352
winter,20,friday,light rain,0.38,0.3939,0.76,0.1045,12,229,241
winter,21,friday,mist cloudy,0.36,0.3636,0.93,0.1045,9,162,171
winter,22,friday,mist cloudy,0.36,0.3636,0.93,0.0896,15,150,165
winter,23,friday,mist cloudy,0.36,0.3636,0.93,0.0896,6,116,122
winter,0,saturday,mist cloudy,0.36,0.3636,0.93,0.0896,5,98,103
winter,1,saturday,mist cloudy,0.36,0.3485,0.93,0.1343,16,84,100
winter,2,saturday,mist cloudy,0.36,0.3485,0.93,0.1343,3,67,70
winter,3,saturday,mist cloudy,0.36,0.3636,0.93,0.1045,6,23,29
winter,4,saturday,mist cloudy,0.36,0.3788,0.93,0.0,3,9,12
winter,5,saturday,mist cloudy,0.36,0.3636,0.93,0.1045,2,4,6
winter,6,saturday,mist cloudy,0.36,0.3636,0.93,0.1045,1,19,20
winter,7,saturday,mist cloudy,0.36,0.3636,1.0,0.0896,3,36,39
winter,8,saturday,mist cloudy,0.38,0.3939,0.94,0.0896,5,106,111
winter,9,saturday,mist cloudy,0.38,0.3939,0.94,0.0,17,153,170
winter,10,saturday,mist cloudy,0.4,0.4091,0.87,0.1343,43,244,287
winter,11,saturday,mist cloudy,0.4,0.4091,0.87,0.1045,63,341,404
winter,12,saturday,mist cloudy,0.4,0.4091,0.87,0.2239,122,364,486
winter,13,saturday,mist cloudy,0.4,0.4091,0.87,0.1642,148,399,547
winter,14,saturday,mist cloudy,0.4,0.4091,0.87,0.2836,164,378,542
winter,15,saturday,clear cloudy,0.42,0.4242,0.82,0.1642,167,374,541
winter,16,saturday,clear cloudy,0.42,0.4242,0.82,0.1642,139,368,507
winter,17,saturday,clear cloudy,0.38,0.3939,0.87,0.1343,77,268,345
winter,18,saturday,clear cloudy,0.4,0.4091,0.87,0.1045,40,264,304
winter,19,saturday,clear cloudy,0.4,0.4091,0.87,0.0,34,212,246
winter,20,saturday,mist cloudy,0.36,0.3788,1.0,0.0,20,162,182
winter,21,saturday,mist cloudy,0.36,0.3788,1.0,0.0,34,175,209
winter,22,saturday,mist cloudy,0.38,0.3939,0.94,0.1045,23,137,160
winter,23,saturday,mist cloudy,0.4,0.4091,0.94,0.0,18,144,162
winter,0,sunday,mist cloudy,0.4,0.4091,0.87,0.1343,15,103,118
winter,1,sunday,mist cloudy,0.4,0.4091,0.87,0.1045,17,85,102
winter,2,sunday,mist cloudy,0.4,0.4091,0.87,0.1045,8,70,78
winter,3,sunday,mist cloudy,0.4,0.4091,0.87,0.1045,14,34,48
winter,4,sunday,mist cloudy,0.4,0.4091,0.94,0.1045,1,11,12
winter,5,sunday,mist cloudy,0.4,0.4091,0.87,0.1045,0,8,8
winter,6,sunday,light rain,0.4,0.4091,0.94,0.1045,0,6,6
winter,7,sunday,light rain,0.4,0.4091,0.87,0.2239,1,22,23
winter,8,sunday,light rain,0.4,0.4091,0.87,0.1642,1,68,69
winter,9,sunday,mist cloudy,0.4,0.4091,0.87,0.2537,9,94,103
winter,10,sunday,mist cloudy,0.4,0.4091,0.87,0.2836,39,180,219
winter,11,sunday,mist cloudy,0.4,0.4091,0.87,0.2985,40,210,250
winter,12,sunday,mist cloudy,0.4,0.4091,0.82,0.2985,60,255,315
winter,13,sunday,mist cloudy,0.38,0.3939,0.87,0.2836,65,220,285
winter,14,sunday,mist cloudy,0.38,0.3939,0.87,0.194,42,190,232
winter,15,sunday,light rain,0.36,0.3485,0.93,0.1642,25,200,225
winter,16,sunday,light rain,0.36,0.3485,0.93,0.1642,33,220,253
winter,17,sunday,light rain,0.36,0.3485,0.93,0.1343,20,209,229
winter,18,sunday,light rain,0.36,0.3636,0.93,0.0896,17,181,198
winter,19,sunday,light rain,0.38,0.3939,0.94,0.0896,12,110,122
winter,20,sunday,light rain,0.36,0.3636,1.0,0.0896,6,102,108
winter,21,sunday,mist cloudy,0.36,0.3636,1.0,0.1045,10,86,96
winter,22,sunday,light rain,0.36,0.3636,0.93,0.1045,3,75,78
winter,23,sunday,light rain,0.36,0.3636,1.0,0.0896,3,48,51
winter,0,monday,light rain,0.36,0.3636,1.0,0.0896,0,20,20
winter,1,monday,mist cloudy,0.36,0.3788,1.0,0.0,0,4,4
winter,2,monday,mist cloudy,0.38,0.3939,0.94,0.1045,2,3,5
winter,3,monday,mist cloudy,0.38,0.3939,0.94,0.1045,0,4,4
winter,4,monday,mist cloudy,0.38,0.3939,0.94,0.1045,3,9,12
winter,5,monday,mist cloudy,0.38,0.3939,0.94,0.1045,0,27,27
winter,6,monday,mist cloudy,0.38,0.3939,0.94,0.1642,2,121,123
winter,7,monday,mist cloudy,0.38,0.3939,0.94,0.2537,3,291,294
winter,8,monday,mist cloudy,0.42,0.4242,1.0,0.2537,9,575,584
winter,9,monday,mist cloudy,0.42,0.4242,1.0,0.2239,11,273,284
winter,10,monday,mist cloudy,0.44,0.4394,0.94,0.2239,12,121,133
winter,11,monday,light rain,0.46,0.4545,0.94,0.2239,8,126,134
winter,12,monday,light rain,0.44,0.4394,1.0,0.2239,23,150,173
winter,13,monday,light rain,0.44,0.4394,1.0,0.2239,30,190,220
winter,14,monday,mist cloudy,0.5,0.4848,0.94,0.2239,31,179,210
winter,15,monday,mist cloudy,0.5,0.4848,0.87,0.1642,29,207,236
winter,16,monday,mist cloudy,0.5,0.4848,0.88,0.1045,37,308,345
winter,17,monday,mist cloudy,0.48,0.4697,0.82,0.2836,38,578,616
winter,18,monday,mist cloudy,0.46,0.4545,0.88,0.2836,20,544,564
winter,19,monday,clear cloudy,0.52,0.5,0.77,0.2836,18,409,427
winter,20,monday,clear cloudy,0.46,0.4545,0.88,0.2537,13,287,300
winter,21,monday,mist cloudy,0.46,0.4545,0.94,0.194,21,224,245
winter,22,monday,mist cloudy,0.5,0.4848,0.82,0.2239,11,115,126
winter,23,monday,clear cloudy,0.46,0.4545,0.88,0.2537,8,76,84
winter,0,tuesday,light rain,0.46,0.4545,0.77,0.4627,2,29,31
winter,1,tuesday,clear cloudy,0.42,0.4242,0.71,0.4478,1,7,8
winter,2,tuesday,mist cloudy,0.4,0.4091,0.66,0.3284,0,1,1
winter,3,tuesday,light rain,0.36,0.3333,0.76,0.2836,0,3,3
winter,4,tuesday,mist cloudy,0.34,0.3182,0.76,0.2836,0,8,8
winter,5,tuesday,light rain,0.34,0.303,0.71,0.3284,1,40,41
winter,6,tuesday,mist cloudy,0.34,0.303,0.71,0.2985,0,118,118
winter,7,tuesday,clear cloudy,0.34,0.303,0.66,0.4179,8,372,380
winter,8,tuesday,mist cloudy,0.34,0.303,0.61,0.2985,16,708,724
winter,9,tuesday,clear cloudy,0.34,0.303,0.61,0.3881,12,322,334
winter,10,tuesday,clear cloudy,0.36,0.3333,0.57,0.3284,12,142,154
winter,11,tuesday,mist cloudy,0.36,0.3333,0.53,0.3582,28,145,173
winter,12,tuesday,mist cloudy,0.36,0.3182,0.53,0.4478,13,213,226
winter,13,tuesday,mist cloudy,0.38,0.3939,0.5,0.2239,28,226,254
winter,14,tuesday,mist cloudy,0.38,0.3939,0.5,0.2239,19,185,204
winter,15,tuesday,mist cloudy,0.38,0.3939,0.5,0.2239,20,250,270
winter,16,tuesday,mist cloudy,0.38,0.3939,0.5,0.2239,24,334,358
winter,17,tuesday,clear cloudy,0.32,0.303,0.53,0.2239,21,580,601
winter,18,tuesday,clear cloudy,0.32,0.303,0.53,0.2239,23,523,546
winter,19,tuesday,clear cloudy,0.32,0.303,0.53,0.2239,21,412,433
winter,20,tuesday,clear cloudy,0.32,0.303,0.53,0.2239,9,248,257
winter,21,tuesday,clear cloudy,0.32,0.3182,0.53,0.194,14,193,207
winter,22,tuesday,clear cloudy,0.3,0.2879,0.56,0.2239,6,100,106
winter,23,tuesday,clear cloudy,0.3,0.2879,0.52,0.2239,4,60,64
winter,0,wednesday,clear cloudy,0.3,0.303,0.52,0.1642,1,33,34
winter,1,wednesday,clear cloudy,0.28,0.2727,0.61,0.2239,3,18,21
winter,2,wednesday,clear cloudy,0.28,0.2727,0.56,0.1642,5,4,9
winter,3,wednesday,clear cloudy,0.26,0.2727,0.6,0.1343,3,7,10
winter,4,wednesday,clear cloudy,0.26,0.303,0.6,0.0,0,4,4
winter,5,wednesday,clear cloudy,0.26,0.2576,0.6,0.194,0,37,37
winter,6,wednesday,mist cloudy,0.26,0.2424,0.6,0.2537,2,126,128
winter,7,wednesday,mist cloudy,0.26,0.2576,0.6,0.194,3,366,369
winter,8,wednesday,mist cloudy,0.26,0.2576,0.65,0.1642,18,670,688
winter,9,wednesday,mist cloudy,0.28,0.2879,0.61,0.1343,13,272,285
winter,10,wednesday,mist cloudy,0.3,0.303,0.56,0.1642,20,116,136
winter,11,wednesday,mist cloudy,0.32,0.303,0.49,0.2239,24,148,172
winter,12,wednesday,mist cloudy,0.34,0.3636,0.42,0.0,14,218,232
winter,13,wednesday,mist cloudy,0.34,0.3636,0.42,0.0,18,220,238
winter,14,wednesday,mist cloudy,0.34,0.3636,0.46,0.0,34,191,225
winter,15,wednesday,mist cloudy,0.34,0.3485,0.46,0.1045,21,207,228
winter,16,wednesday,mist cloudy,0.34,0.3333,0.46,0.1343,19,310,329
winter,17,wednesday,mist cloudy,0.32,0.303,0.53,0.2239,21,540,561
winter,18,wednesday,mist cloudy,0.32,0.303,0.49,0.2239,25,515,540
winter,19,wednesday,mist cloudy,0.3,0.2879,0.56,0.2239,18,384,402
winter,20,wednesday,clear cloudy,0.3,0.2879,0.52,0.2836,25,243,268
winter,21,wednesday,mist cloudy,0.3,0.2879,0.52,0.2537,16,186,202
winter,22,wednesday,mist cloudy,0.3,0.2879,0.52,0.2239,4,118,122
winter,23,wednesday,mist cloudy,0.28,0.2727,0.56,0.2239,3,76,79
winter,0,thursday,mist cloudy,0.28,0.2727,0.52,0.2239,1,31,32
winter,1,thursday,mist cloudy,0.28,0.2576,0.52,0.2836,4,19,23
winter,2,thursday,mist cloudy,0.26,0.2424,0.56,0.2537,3,5,8
winter,3,thursday,mist cloudy,0.26,0.2424,0.56,0.2836,0,2,2
winter,4,thursday,mist cloudy,0.26,0.2576,0.56,0.194,0,8,8
winter,5,thursday,mist cloudy,0.26,0.2576,0.56,0.1642,2,31,33
winter,6,thursday,clear cloudy,0.26,0.2424,0.56,0.2537,2,112,114
winter,7,thursday,clear cloudy,0.24,0.2273,0.6,0.2239,5,380,385
winter,8,thursday,clear cloudy,0.24,0.2273,0.6,0.194,24,655,679
winter,9,thursday,clear cloudy,0.28,0.2727,0.52,0.2537,25,300,325
winter,10,thursday,clear cloudy,0.32,0.303,0.45,0.2836,28,139,167
winter,11,thursday,clear cloudy,0.34,0.3182,0.42,0.2537,25,164,189
winter,12,thursday,clear cloudy,0.36,0.3333,0.4,0.2537,30,252,282
winter,13,thursday,clear cloudy,0.36,0.3485,0.34,0.194,41,230,271
winter,14,thursday,clear cloudy,0.36,0.3485,0.34,0.1642,31,211,242
winter,15,thursday,clear cloudy,0.36,0.3485,0.34,0.1343,40,240,280
winter,16,thursday,clear cloudy,0.34,0.3485,0.39,0.1045,50,356,406
winter,17,thursday,clear cloudy,0.32,0.3333,0.42,0.1045,43,507,550
winter,18,thursday,clear cloudy,0.32,0.3333,0.42,0.1045,20,446,466
winter,19,thursday,clear cloudy,0.3,0.303,0.45,0.1642,20,328,348
winter,20,thursday,clear cloudy,0.3,0.3333,0.45,0.0,6,235,241
winter,21,thursday,clear cloudy,0.28,0.3182,0.48,0.0,13,200,213
winter,22,thursday,clear cloudy,0.26,0.2879,0.6,0.0896,7,141,148
winter,23,thursday,clear cloudy,0.26,0.303,0.6,0.0,5,115,120
winter,0,friday,clear cloudy,0.22,0.2576,0.64,0.0896,4,43,47
winter,1,friday,clear cloudy,0.22,0.2576,0.69,0.0896,0,26,26
winter,2,friday,clear cloudy,0.22,0.2727,0.69,0.0,3,6,9
winter,3,friday,clear cloudy,0.2,0.2273,0.69,0.1045,0,12,12
winter,4,friday,clear cloudy,0.2,0.2273,0.75,0.0896,1,9,10
winter,5,friday,clear cloudy,0.2,0.2273,0.69,0.1045,0,34,34
winter,6,friday,clear cloudy,0.16,0.1818,0.8,0.1045,1,112,113
winter,7,friday,clear cloudy,0.2,0.2121,0.72,0.1045,3,305,308
winter,8,friday,clear cloudy,0.2,0.2273,0.69,0.0896,13,623,636
winter,9,friday,clear cloudy,0.24,0.2424,0.75,0.1343,13,330,343
winter,10,friday,clear cloudy,0.26,0.2576,0.81,0.194,28,162,190
winter,11,friday,clear cloudy,0.32,0.303,0.65,0.194,31,180,211
winter,12,friday,clear cloudy,0.36,0.3485,0.5,0.194,29,244,273
winter,13,friday,clear cloudy,0.36,0.3485,0.5,0.2239,39,274,313
winter,14,friday,clear cloudy,0.4,0.4091,0.43,0.194,48,251,299
winter,15,friday,clear cloudy,0.4,0.4091,0.47,0.1642,57,252,309
winter,16,friday,clear cloudy,0.38,0.3939,0.54,0.194,45,372,417
winter,17,friday,clear cloudy,0.34,0.3333,0.57,0.1642,40,582,622
winter,18,friday,clear cloudy,0.36,0.3485,0.46,0.1343,23,432,455
winter,19,friday,clear cloudy,0.34,0.3485,0.53,0.0896,17,302,319
winter,20,friday,clear cloudy,0.32,0.3333,0.61,0.1343,12,209,221
winter,21,friday,clear cloudy,0.3,0.303,0.75,0.1642,7,165,172
winter,22,friday,clear cloudy,0.28,0.2879,0.75,0.1045,4,134,138
winter,23,friday,clear cloudy,0.28,0.303,0.75,0.0896,11,123,134
winter,0,saturday,clear cloudy,0.3,0.3333,0.7,0.0,4,90,94
winter,1,saturday,mist cloudy,0.26,0.2879,0.81,0.0896,9,86,95
winter,2,saturday,clear cloudy,0.26,0.303,0.81,0.0,6,63,69
winter,3,saturday,mist cloudy,0.24,0.2879,0.81,0.0,5,18,23
winter,4,saturday,mist cloudy,0.24,0.2576,0.87,0.1045,1,5,6
winter,5,saturday,mist cloudy,0.26,0.303,0.75,0.0,0,3,3
winter,6,saturday,mist cloudy,0.24,0.2879,0.75,0.0,0,11,11
winter,7,saturday,mist cloudy,0.24,0.2576,0.75,0.0896,1,47,48
winter,8,saturday,mist cloudy,0.26,0.2879,0.75,0.0896,8,111,119
winter,9,saturday,clear cloudy,0.26,0.2727,0.75,0.1045,17,203,220
winter,10,saturday,clear cloudy,0.32,0.3182,0.61,0.1642,23,250,273
winter,11,saturday,clear cloudy,0.34,0.3485,0.61,0.0896,66,327,393
winter,12,saturday,clear cloudy,0.38,0.3939,0.5,0.0896,89,364,453
winter,13,saturday,clear cloudy,0.38,0.3939,0.54,0.2537,88,368,456
winter,14,saturday,clear cloudy,0.4,0.4091,0.5,0.1642,92,334,426
winter,15,saturday,clear cloudy,0.42,0.4242,0.47,0.0,95,352,447
winter,16,saturday,clear cloudy,0.4,0.4091,0.5,0.1343,85,328,413
winter,17,saturday,clear cloudy,0.4,0.4091,0.5,0.2239,35,274,309
winter,18,saturday,clear cloudy,0.38,0.3939,0.58,0.1642,40,232,272
winter,19,saturday,clear cloudy,0.36,0.3485,0.62,0.1343,32,225,257
winter,20,saturday,mist cloudy,0.36,0.3485,0.57,0.194,23,178,201
winter,21,saturday,clear cloudy,0.36,0.3485,0.62,0.1343,15,169,184
winter,22,saturday,clear cloudy,0.36,0.3485,0.62,0.194,22,134,156
winter,23,saturday,mist cloudy,0.36,0.3485,0.62,0.1343,11,108,119
winter,0,sunday,mist cloudy,0.36,0.3788,0.62,0.0,8,102,110
winter,1,sunday,light rain,0.34,0.3485,0.76,0.1045,14,82,96
winter,2,sunday,mist cloudy,0.34,0.3485,0.87,0.0896,8,79,87
winter,3,sunday,mist cloudy,0.34,0.3333,0.87,0.194,1,37,38
winter,4,sunday,mist cloudy,0.34,0.3636,0.87,0.0,1,10,11
winter,5,sunday,mist cloudy,0.34,0.3636,0.87,0.0,0,9,9
winter,6,sunday,mist cloudy,0.34,0.3636,0.87,0.0,0,6,6
winter,7,sunday,mist cloudy,0.34,0.3485,0.87,0.0896,5,22,27
winter,8,sunday,mist cloudy,0.36,0.3485,0.87,0.1343,12,76,88
winter,9,sunday,mist cloudy,0.36,0.3485,0.87,0.1343,19,113,132
winter,10,sunday,mist cloudy,0.36,0.3485,0.87,0.1343,42,215,257
winter,11,sunday,mist cloudy,0.36,0.3485,0.87,0.1343,47,248,295
winter,12,sunday,mist cloudy,0.38,0.3939,0.82,0.194,67,350,417
winter,13,sunday,mist cloudy,0.38,0.3939,0.76,0.194,67,289,356
winter,14,sunday,mist cloudy,0.38,0.3939,0.76,0.1343,50,260,310
winter,15,sunday,mist cloudy,0.38,0.3939,0.82,0.1045,46,292,338
winter,16,sunday,mist cloudy,0.38,0.3939,0.82,0.1045,66,334,400
winter,17,sunday,mist cloudy,0.38,0.3939,0.82,0.1045,29,214,243
winter,18,sunday,light rain,0.38,0.3939,0.82,0.1045,8,99,107
winter,19,sunday,clear cloudy,0.36,0.3485,0.93,0.1343,10,99,109
winter,20,sunday,mist cloudy,0.38,0.3939,0.82,0.0,14,108,122
winter,21,sunday,mist cloudy,0.36,0.3788,0.93,0.0,14,92,106
winter,22,sunday,mist cloudy,0.4,0.4091,0.82,0.194,6,83,89
winter,23,sunday,mist cloudy,0.36,0.3485,0.93,0.1343,4,29,33
winter,0,monday,mist cloudy,0.38,0.3939,0.87,0.0,2,26,28
winter,1,monday,mist cloudy,0.38,0.3939,0.87,0.1045,1,14,15
winter,2,monday,mist cloudy,0.38,0.3939,0.94,0.0,1,4,5
winter,3,monday,mist cloudy,0.36,0.3788,0.93,0.0,0,3,3
winter,4,monday,light rain,0.36,0.3788,1.0,0.0,2,3,5
winter,5,monday,mist cloudy,0.38,0.3939,0.87,0.0,0,24,24
winter,6,monday,mist cloudy,0.36,0.3485,0.93,0.1343,1,107,108
winter,7,monday,mist cloudy,0.36,0.3485,0.93,0.1343,5,314,319
winter,8,monday,mist cloudy,0.38,0.3939,0.87,0.1045,10,582,592
winter,9,monday,mist cloudy,0.4,0.4091,0.87,0.0,11,271,282
winter,10,monday,mist cloudy,0.38,0.3939,0.87,0.0896,15,120,135
winter,11,monday,mist cloudy,0.4,0.4091,0.87,0.0896,22,148,170
winter,12,monday,mist cloudy,0.4,0.4091,0.87,0.0,21,211,232
winter,13,monday,mist cloudy,0.4,0.4091,0.87,0.1343,16,194,210
winter,14,monday,mist cloudy,0.4,0.4091,0.87,0.0896,12,169,181
winter,15,monday,mist cloudy,0.42,0.4242,0.88,0.0,15,196,211
winter,16,monday,light rain,0.4,0.4091,0.94,0.2537,15,287,302
winter,17,monday,mist cloudy,0.4,0.4091,0.94,0.2537,17,478,495
winter,18,monday,mist cloudy,0.4,0.4091,0.94,0.0896,14,493,507
winter,19,monday,mist cloudy,0.42,0.4242,0.88,0.1343,7,333,340
winter,20,monday,mist cloudy,0.42,0.4242,0.94,0.2537,8,192,200
winter,21,monday,mist cloudy,0.42,0.4242,0.94,0.1343,6,114,120
winter,22,monday,mist cloudy,0.42,0.4242,0.94,0.1343,5,49,54
winter,23,monday,light rain,0.42,0.4242,0.94,0.2239,6,41,47
winter,0,tuesday,mist cloudy,0.44,0.4394,0.94,0.1343,0,18,18
winter,1,tuesday,mist cloudy,0.44,0.4394,0.94,0.1343,0,15,15
winter,2,tuesday,mist cloudy,0.44,0.4394,0.88,0.2239,2,5,7
winter,3,tuesday,clear cloudy,0.42,0.4242,0.88,0.194,0,5,5
winter,4,tuesday,clear cloudy,0.42,0.4242,0.82,0.1642,3,5,8
winter,5,tuesday,clear cloudy,0.38,0.3939,0.87,0.0896,0,36,36
winter,6,tuesday,clear cloudy,0.36,0.3485,0.93,0.1642,1,117,118
winter,7,tuesday,clear cloudy,0.36,0.3485,0.93,0.1343,4,351,355
winter,8,tuesday,clear cloudy,0.38,0.3939,0.94,0.0,10,652,662
winter,9,tuesday,clear cloudy,0.4,0.4091,0.87,0.0896,19,307,326
winter,10,tuesday,clear cloudy,0.44,0.4394,0.77,0.0896,22,162,184
winter,11,tuesday,clear cloudy,0.48,0.4697,0.63,0.2239,58,211,269
winter,12,tuesday,light rain,0.48,0.4697,0.48,0.2537,49,264,313
winter,13,tuesday,clear cloudy,0.5,0.4848,0.42,0.2836,51,235,286
winter,14,tuesday,clear cloudy,0.46,0.4545,0.47,0.4478,56,191,247
winter,15,tuesday,clear cloudy,0.46,0.4545,0.44,0.4925,28,218,246
winter,16,tuesday,clear cloudy,0.44,0.4394,0.41,0.4627,40,323,363
winter,17,tuesday,clear cloudy,0.4,0.4091,0.47,0.4478,39,533,572
winter,18,tuesday,clear cloudy,0.38,0.3939,0.46,0.3284,13,512,525
winter,19,tuesday,clear cloudy,0.38,0.3939,0.46,0.3881,19,334,353
winter,20,tuesday,clear cloudy,0.36,0.3333,0.5,0.2537,4,264,268
winter,21,tuesday,clear cloudy,0.36,0.3485,0.5,0.2239,9,159,168
winter,22,tuesday,clear cloudy,0.34,0.3333,0.49,0.0,5,127,132
winter,23,tuesday,clear cloudy,0.34,0.3485,0.49,0.0896,1,80,81
winter,0,wednesday,clear cloudy,0.3,0.3182,0.61,0.0,6,35,41
